txn_id,date,amount,currency,description,matched_counterparty,counterparty_id,match_tier,counterparty_default_coa
106346,2022-03-15,-188.15,AUD,2CO.COM*GLOCKSOFT.COM 176 AMSTERDAM NL Card xx0338 AUD 188.15 Value Date: 11/03/2022,Glocksoft.com,396,L1/L2,6701
106347,2022-03-15,-5.64,AUD,International Transaction Fee Value Date: 11/03/2022,,,none,
106348,2022-03-15,-340.00,AUD,Transfer To Bayside Imports Pty Ltd NetBank Invoice Number INV-3149,,,none,
106349,2022-03-15,-439.57,AUD,Direct Debit 066429 Linkt Melbourne 758377277840,Linkt Melbourne,310,L1/L2,5020
106350,2022-03-16,-170.35,AUD,"STONLY.COM 36, RUE CHAPT FR Card xx0338 USD 124.00 Value Date: 13/03/2022",Stonly,451,L1/L2,6701
106351,2022-03-16,-5.11,AUD,International Transaction Fee Value Date: 13/03/2022,,,none,
106352,2022-03-16,-147.15,AUD,Twilio QXCBGZQXSW684V62 844-8144627 CA U Card xx0338 USD 107.11 Value Date: 13/03/2022,Twilio,148,L1/L2,6700
106353,2022-03-16,-4.41,AUD,International Transaction Fee Value Date: 13/03/2022,,,none,
106354,2022-03-16,-12.00,AUD,Coogee Ground Coogee AU Card xx0338 Value Date: 14/03/2022,,,none,
106355,2022-03-16,-74.10,AUD,OINOI & KAMPI PTY LT BONDI JUNCTIO AU Card xx0338 Value Date: 14/03/2022,,,none,
106356,2022-03-16,-54.51,AUD,53.00.60V O.980D.151S.3R.LS 3030 3R852ZZ 5.4.83.42 16 Mar DidiChuxing DidiAU pendin Sydney AU Card xx0338 Value Date: 13,Didi Mobility,385,L1/L2,6400
106357,2022-03-16,1219.61,AUD,Direct Credit 509196 INSURET CLAIM 0921x2996,Insuret,86,L1/L2,
106358,2022-03-16,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LK1vT4Hm,,,none,
106359,2022-03-16,-76.00,AUD,Transfer To MORRIS J D NetBank guest was given credits for t...,,,none,
106360,2022-03-16,-156.31,AUD,MUUM MAAM - BARANGAR BARANGAROO NSWAU,,,none,
106361,2022-03-17,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LKP9yw24,,,none,
106362,2022-03-18,-16.50,AUD,TECHCRUNCH EVELEIGH AU Card xx0338 Value Date: 15/03/2022,,,none,
106363,2022-03-18,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LKmP2UAd,,,none,
106364,2022-03-18,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LKmPXvcK,,,none,
106365,2022-03-19,-835.89,AUD,ADJUST GMBH BERLIN DE Card xx0338 USD 600.00 Value Date: 16/03/2022,Adjust,364,L1/L2,6701
106366,2022-03-19,-25.08,AUD,International Transaction Fee Value Date: 16/03/2022,,,none,
106367,2022-03-21,20.00,AUD,Direct Credit 507141 Drivemate Drivemate_LLWpydLY,,,none,
106368,2022-03-22,-28.50,AUD,SOCIAL BREW CAFE PYRMONT AU Card xx0338 Value Date: 18/03/2022,,,none,
106369,2022-03-22,-55.85,AUD,DidiChuxing DidiAU pendin Sydney AU Card xx0338 Value Date: 17/03/2022,Didi Mobility,385,L1/L2,6400
106370,2022-03-22,-2200.00,AUD,Direct Debit 507282 VEDA ADVANTAGE 37353356,Veda Advantage,636,L1/L2,6700
106371,2022-03-23,-80.18,AUD,LEMLIST PARIS FR Card xx0338 USD 59.00 Value Date: 20/03/2022,Lemlist,410,L1/L2,6700
106372,2022-03-23,-2.41,AUD,International Transaction Fee Value Date: 20/03/2022,,,none,
106373,2022-03-24,-28.12,AUD,Transfer To Varun Kumar NetBank didi trip fare to the pickup ...,Didi Mobility,385,L3,6400
106374,2022-03-24,-3000.00,AUD,Transfer To Assist Automotive Repairs NetBank Invoice No AAR02639 For repai...,,,none,
106375,2022-03-25,-12.48,AUD,SUPERBLOG.AI PAMUR IN Card xx0338 INR 700.00 Value Date: 22/03/2022,Superblog,452,L3,6701
106376,2022-03-25,-0.37,AUD,International Transaction Fee Value Date: 22/03/2022,,,none,
106377,2022-03-25,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LNPxfcGv,,,none,
106378,2022-03-25,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LNPysZkp,,,none,
106379,2022-03-26,-12824.00,AUD,Transfer to CBA A/c CommBank app Services,,,none,
106380,2022-03-26,-396.00,AUD,53.00.60V O.980D.151S.3R.LS 3030 3R852ZZ 5.5.93.42 26 Mar Transfer to CBA A/c CommBank app Services,,,none,
106381,2022-03-28,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LP9PBxd9,,,none,
106382,2022-03-28,-7883.33,AUD,Transfer To Chih-Yen Lin NetBank march'22 pay,Chih-Yen Lin,512,L1/L2,6014
106383,2022-03-30,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LPH5EPwg,,,none,
106384,2022-03-30,-450.00,AUD,KROOZ GRANVILLE NSW AU Card xx0338,,,none,
106385,2022-03-31,-1787.83,AUD,Transfer To Chih-Yen Lin NetBank fyle claim march,Chih-Yen Lin,512,L1/L2,6014
106386,2022-04-01,-34.99,AUD,EG GROUP/41-45 THIRD AVE BLACKTOWN AU Card xx0338 Value Date: 30/03/2022,,,none,
106387,2022-04-01,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LQ1XbseG,,,none,
106388,2022-04-01,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LQ1XvXVa,,,none,
106389,2022-04-02,-69.00,AUD,WOOLWORTHS/808 PACIFIC HW GORDON AU Card xx0338 Value Date: 31/03/2022,,,none,
106390,2022-04-04,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LQm198Cz,,,none,
106391,2022-04-04,8818.18,AUD,Direct Credit 509196 INSURET CLAIM 0921x3325,Insuret,86,L1/L2,
106392,2022-04-04,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LQPmkZnG,,,none,
106393,2022-04-05,-440.00,AUD,Transfer To Kjoffice Pty Ltd CommBank App Ref 86869,,,none,
106394,2022-04-05,-140.00,AUD,53.00.60VO.071D.100S.3R.LS 3030 3R852ZZ 7.1.3478.8034 05 Apr Transfer To ABC DEBT SERVICES PTY LTD NetBank INV-6018 for ,,,none,
106395,2022-04-05,-110.00,AUD,Transfer To Digital Matter Pty Ltd NetBank INV123212 Hosting for Mar 202...,Digital matter,65,L1/L2,5030
106396,2022-04-05,-825.00,AUD,Transfer To ACE Administration Services NetBank Invoice 22.0009 Date 20/01/20...,ACE,28,L1/L2,6500
106397,2022-04-05,-825.00,AUD,Transfer To ACE Administration Services NetBank Invoice 21.0077 Date 11/10/20...,ACE,28,L1/L2,6500
106398,2022-04-05,-825.00,AUD,Transfer To ACE Administration Services NetBank Invoice 21.0062 Date 20/07/20...,ACE,28,L1/L2,6500
106399,2022-04-05,-825.00,AUD,Transfer To ACE Administration Services NetBank Invoice 21.0048 Date 21/04/20...,ACE,28,L1/L2,6500
106400,2022-04-06,-110.00,AUD,WWW.DIGITALMATTER.COM SUBIACO AU Card xx0338 Value Date: 04/04/2022,Digital matter,65,L1/L2,5030
106401,2022-04-06,-435.60,AUD,Transfer To JustCo Australia Onshore Pty NetBank Board Room Rental Meeting roo...,JustCo (Australia Onshore) Pty Ltd,564,L3,6300
106402,2022-04-06,-1430.00,AUD,Transfer To Granville Collision Centre NetBank INV-0152 20 December 2021,Granville Collision Centre,75,L1/L2,5032
106403,2022-04-08,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LSe7Pozb,,,none,
106404,2022-04-08,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LSe7yWng,,,none,
106405,2022-04-12,-20.14,AUD,INFOTRACER.COM 8007911427 MA US Card xx0338 USD 14.95 Value Date: 09/04/2022,Infotracer.com,406,L1/L2,6700
106406,2022-04-12,-0.60,AUD,International Transaction Fee Value Date: 09/04/2022,,,none,
106407,2022-04-12,-11818.18,AUD,Transfer To Mck investment NetBank UNK400,,,none,
106408,2022-04-12,-2247.00,AUD,Transfer to xx3529 CommBank app GS fyle claim apri,,,none,
106409,2022-04-12,-513.68,AUD,Direct Debit 066429 Linkt Melbourne 758377296620,Linkt Melbourne,310,L1/L2,5020
106410,2022-04-13,-8551.55,AUD,Transfer to other Bank NetBank FLE21030780A0401,,,none,
106411,2022-04-13,-4003.08,AUD,Transfer To Lube Mobile Pty Ltd NetBank CX59NJ,,,none,
106412,2022-04-14,-187.08,AUD,2CO.COM*GLOCKSOFT.COM 179 AMSTERDAM NL Card xx0338 AUD 187.08 Value Date: 11/04/2022,Glocksoft.com,396,L1/L2,6701
106413,2022-04-14,-5.61,AUD,International Transaction Fee Value Date: 11/04/2022,,,none,
106414,2022-04-17,32.20,AUD,Transfer From ORWA DANDASH Getz hire fees,,,none,
106415,2022-04-17,250.00,AUD,53.00.60V O.071D.100S.3R.LS 3030 3R852ZZ 7.2.4478.8034 19 Apr Direct Credit 507141 Drivemate Drivemate_LVdvoC7M,,,none,
106416,2022-04-19,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LVGhFDhB,,,none,
106417,2022-04-19,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LVdvntio,,,none,
106418,2022-04-20,-167.79,AUD,"STONLY.COM 36, RUE CHAPT FR Card xx0338 USD 124.00 Value Date: 13/04/2022",Stonly,451,L1/L2,6701
106419,2022-04-20,-5.03,AUD,International Transaction Fee Value Date: 13/04/2022,,,none,
106420,2022-04-20,-16.50,AUD,TECHCRUNCH EVELEIGH AU Card xx0338 Value Date: 15/04/2022,,,none,
106421,2022-04-20,-812.57,AUD,ADJUST GMBH BERLIN DE Card xx0338 USD 600.00 Value Date: 16/04/2022,Adjust,364,L1/L2,6701
106422,2022-04-20,-24.38,AUD,International Transaction Fee Value Date: 16/04/2022,,,none,
106423,2022-04-21,32.20,AUD,Transfer From ORWA DANDASH Getz YPW00N Week2 Rental,,,none,
106424,2022-04-21,-37.99,AUD,Direct Debit 507282 VEDA ADVANTAGE 37358029,Veda Advantage,636,L1/L2,6700
106425,2022-04-25,-13433.00,AUD,Transfer to CBA A/c NetBank Consultancy,,,none,
106426,2022-04-26,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LYGW8Kj6,,,none,
106427,2022-04-27,-1736.50,AUD,"Transfer To ABC DEBT SERVICES PTY LTD NetBank Invoice Number INV-6019, Invo...",,,none,
106428,2022-04-27,-4.49,AUD,APPLE.COM/BILL SYDNEY AU Card xx0338 Value Date: 23/04/2022,Apple,373,L1/L2,6700
106429,2022-04-27,-12.71,AUD,SUPERBLOG.AI PAMUR IN Card xx0338 INR 700.00 Value Date: 22/04/2022,Superblog,452,L3,6701
106430,2022-04-27,-0.38,AUD,International Transaction Fee Value Date: 22/04/2022,,,none,
106431,2022-04-27,-7.99,AUD,APPLE.COM/BILL SYDNEY AU Card xx0338 Value Date: 23/04/2022,Apple,373,L1/L2,6700
106432,2022-04-27,-977.00,AUD,Transfer to xx3529 CommBank app Tickets GS Bavani,,,none,
106433,2022-04-28,-2400.00,AUD,"Transfer To Chad Fordham NetBank Invoice 2407, Date 7/04/2022",Chad Fordham,510,L1/L2,5062
106434,2022-04-28,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_La8dCgpg,,,none,
106435,2022-04-29,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LaVrLQQx,,,none,
106436,2022-04-29,-7883.33,AUD,Transfer To Chih-Yen Lin NetBank April 22 pay,Chih-Yen Lin,512,L1/L2,6014
106437,2022-05-02,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LbGJ37qR,,,none,
106438,2022-05-02,-1.64,AUD,53.00.60V O.071D.100S.3R.LS 3030 3R852ZZ 7.2.4478.8034 03 MayMICROSOFT*ADVERTISING MSBILL.INFO IE Card xx0338 AUD 1.64 V,MICROSOFT,337,L1/L2,6701
106439,2022-05-03,-0.05,AUD,International Transaction Fee Value Date: 29/04/2022,,,none,
106440,2022-05-03,32.20,AUD,Transfer From ORWA DANDASH YPW00N 3rd week,,,none,
106441,2022-05-04,-20.49,AUD,GOOGLE*CLOUD 01971F-A1 SINGAPORE SG Card xx0338 SGD 20.00 Value Date: 01/05/2022,Google,398,L1/L2,6700
106442,2022-05-04,-0.61,AUD,International Transaction Fee Value Date: 01/05/2022,,,none,
106443,2022-05-04,-392.28,AUD,GOOGLE*CLOUD 01BB5E-2F SINGAPORE SG Card xx0338 SGD 382.85 Value Date: 01/05/2022,Google,398,L1/L2,6700
106444,2022-05-04,-11.77,AUD,International Transaction Fee Value Date: 01/05/2022,,,none,
106445,2022-05-04,250.00,AUD,Direct Credit 507141 Drivemate Drivemate_LcNzuJcd,,,none,
106446,2022-05-04,100000.00,AUD,Transfer From DIRK-JAN TER HORST investment Kjelle and others,Dirk-Jan Ter Horst,268,L1/L2,6003
106447,2022-05-05,-9.99,AUD,APPLE.COM/BILL SYDNEY AU Card xx0338 Value Date: 03/05/2022,Apple,373,L1/L2,6700
106448,2022-05-05,-82.57,AUD,MICROSOFT*ADVERTISING MSBILL.INFO IE Card xx0338 AUD 82.57 Value Date: 02/05/2022,MICROSOFT,337,L1/L2,6701
106449,2022-05-05,-2.48,AUD,International Transaction Fee Value Date: 02/05/2022,,,none,
106450,2022-05-05,30350.00,AUD,Transfer From DIRK-JAN TER HORST Kjelle and others investment,Dirk-Jan Ter Horst,268,L1/L2,6003
106451,2022-05-06,-101.23,AUD,WWW.DIGITALMATTER.COM SUBIACO AU Card xx0338 Value Date: 04/05/2022,Digital matter,65,L1/L2,5030
106452,2022-05-06,-69.99,AUD,APPLE.COM/BILL SYDNEY AU Card xx0338 Value Date: 04/05/2022,Apple,373,L1/L2,6700
106453,2022-05-06,-2117.06,AUD,GOOGLE*ADS9173773995 SINGAPORE SG Card xx0338 SGD 2062.63 Value Date: 03/05/2022,Google,398,L1/L2,6700
106454,2022-05-06,-63.51,AUD,International Transaction Fee Value Date: 03/05/2022,,,none,
106455,2022-05-06,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-7qx1Vour,,,none,
106456,2022-05-07,-126.97,AUD,Twilio JM5BXKSHBFG72Q42 844-8144627 CA U Card xx0338 USD 90.01 Value Date: 04/05/2022,Twilio,148,L1/L2,6700
106457,2022-05-07,-3.81,AUD,International Transaction Fee Value Date: 04/05/2022,,,none,
106458,2022-05-07,-111.14,AUD,MICROSOFT*ADVERTISING MSBILL.INFO IE Card xx0338 AUD 111.14 Value Date: 04/05/2022,MICROSOFT,337,L1/L2,6701
106459,2022-05-07,-3.33,AUD,International Transaction Fee Value Date: 04/05/2022,,,none,
106460,2022-05-07,-82.71,AUD,53.00.60V O.071D.100S.3R.LS 3030 3R852ZZ 7.3.5478.8034 10 MayMICROSOFT*ADVERTISING MSBILL.INFO IE Card xx0338 AUD 82.71 ,MICROSOFT,337,L1/L2,6701
106461,2022-05-10,-2.48,AUD,International Transaction Fee Value Date: 07/05/2022,,,none,
106462,2022-05-10,-85.82,AUD,UBER *TRIP SYDNEY AU Card xx0338 Value Date: 05/05/2022,UBER *TRIP,329,L1/L2,6400
106463,2022-05-11,-916.17,AUD,Transfer To Chih-Yen Lin NetBank fyle claim approved on 10th m...,Chih-Yen Lin,512,L1/L2,6014
106464,2022-05-12,-13.99,AUD,APPLE.COM/BILL SYDNEY AU Card xx0338 Value Date: 10/05/2022,Apple,373,L1/L2,6700
106465,2022-05-12,-21.18,AUD,INFOTRACER.COM 8007911427 MA US Card xx0338 USD 14.95 Value Date: 09/05/2022,Infotracer.com,406,L1/L2,6700
106466,2022-05-12,-0.64,AUD,International Transaction Fee Value Date: 09/05/2022,,,none,
106467,2022-05-12,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-4wz3rPzh,,,none,
106468,2022-05-13,-86.98,AUD,MICROSOFT*ADVERTISING MSBILL.INFO IE Card xx0338 AUD 86.98 Value Date: 09/05/2022,MICROSOFT,337,L1/L2,6701
106469,2022-05-13,-2.61,AUD,International Transaction Fee Value Date: 09/05/2022,,,none,
106470,2022-05-13,3492.72,AUD,Direct Credit 509196 INSURET CLAIM 0921x4017,Insuret,86,L1/L2,
106471,2022-05-13,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-MGTkVhdo,,,none,
106472,2022-05-13,-384.30,AUD,Transfer To Spacelane Mechanical Repairs NetBank Invoice 10888 dated 8/04/2022,,,none,
106473,2022-05-13,-65.00,AUD,Transfer To Eric Wood NetBank Invoice #148 Issue date 11 Ma...,,,none,
106474,2022-05-13,-276.25,AUD,Direct Debit 066429 Linkt Melbourne 758377298035,Linkt Melbourne,310,L1/L2,5020
106475,2022-05-14,-12476.16,AUD,GOOGLE*ADS9173773995 SINGAPORE SG Card xx0338 SGD 12000.00 Value Date: 11/05/2022,Google,398,L1/L2,6700
106476,2022-05-14,-374.28,AUD,International Transaction Fee Value Date: 11/05/2022,,,none,
106477,2022-05-14,-198.29,AUD,14 May2CO.COM*GLOCKSOFT.COM 181 AMSTERDAM NL Card xx0338 AUD 198.29 Value Date: 11/05/2022,Glocksoft.com,396,L1/L2,6701
106478,2022-05-14,-5.95,AUD,International Transaction Fee Value Date: 11/05/2022,,,none,
106479,2022-05-14,-82.67,AUD,MICROSOFT*ADVERTISING MSBILL.INFO IE Card xx0338 AUD 82.67 Value Date: 11/05/2022,MICROSOFT,337,L1/L2,6701
106480,2022-05-14,-2.48,AUD,International Transaction Fee Value Date: 11/05/2022,,,none,
106481,2022-05-17,-132.25,AUD,Twilio TFLPB32MP5NSD272 844-8144627 CA U Card xx0338 USD 90.29 Value Date: 12/05/2022,Twilio,148,L1/L2,6700
106482,2022-05-17,-3.97,AUD,53.00.60V O.071D.100S.3R.LS 3030 3R852ZZ 7.3.5478.8034 17 MayInternational Transaction Fee Value Date: 12/05/2022,,,none,
106483,2022-05-18,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-vTI20tpb,,,none,
106484,2022-05-18,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-PijaPnfb,,,none,
106485,2022-05-19,-100.00,AUD,Transfer To Bayside Imports Pty Ltd NetBank invoice INV 3152,,,none,
106486,2022-05-20,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-4TxbEIe5,,,none,
106487,2022-05-20,-155.00,AUD,Transfer To the fleet dr NetBank invoice no 00001327,The Fleet Dr Pty Ltd,141,L3,5064
106488,2022-05-20,-170.00,AUD,Transfer To the fleet dr NetBank invoice no 00001292,The Fleet Dr Pty Ltd,141,L3,5064
106489,2022-05-23,-65.63,AUD,Direct Debit 507282 VEDA ADVANTAGE 37363145,Veda Advantage,636,L1/L2,6700
106490,2022-05-25,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-JuVT1tv0,,,none,
106491,2022-05-25,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-ZaOWeUwS,,,none,
106492,2022-05-26,-13397.00,AUD,Transfer to CBA A/c CommBank app Salary Value Date: 27/05/2022,,,none,
106493,2022-05-26,-781.44,AUD,27 Maymytrip_au_LMNCPO Sidney AU Card xx0338 Value Date: 24/05/2022,,,none,
106494,2022-05-27,-12.81,AUD,SUPERBLOG.AI PAMUR IN Card xx0338 INR 700.00 Value Date: 24/05/2022,Superblog,452,L3,6701
106495,2022-05-27,-0.38,AUD,International Transaction Fee Value Date: 24/05/2022,,,none,
106496,2022-05-27,-8552.00,AUD,Transfer To Insuret Premium Account CommBank App March,Insuret,86,L1/L2,
106497,2022-05-27,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-UAPayzAJ,,,none,
106498,2022-05-27,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-VXY04v9a,,,none,
106499,2022-05-27,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-bX7pygLe,,,none,
106500,2022-05-27,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-uwfPgQd0,,,none,
106501,2022-05-28,-7.73,AUD,TRANSPORTFORNSW TAP SYDNEY AU Card xx0338 Value Date: 27/05/2022,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
106502,2022-05-28,-15.00,AUD,TECHCRUNCH EVELEIGH AU Card xx0338 Value Date: 24/05/2022,,,none,
106503,2022-05-28,-1025.82,AUD,FACEBK YA33PETBY2 fb.me/ads IE Card xx0338 SGD 993.74 Value Date: 25/05/2022,Facebook,390,L1/L2,6100
106504,2022-05-28,-30.77,AUD,International Transaction Fee Value Date: 25/05/2022,,,none,
106505,2022-05-30,-7883.33,AUD,Transfer To Chih-Yen Lin NetBank pay May 2022,Chih-Yen Lin,512,L1/L2,6014
106506,2022-05-30,250.00,AUD,53.00.60V O.071D.100S.3R.LS 3030 3R852ZZ 7.4.6478.8034 30 MayDirect Credit 158824 Drivemate Drivemate-tNg8wAws,,,none,
106507,2022-05-31,-1376.73,AUD,FACEBK 7SCG5FFBY2 fb.me/ads IE Card xx0338 SGD 1337.50 Value Date: 28/05/2022,Facebook,390,L1/L2,6100
106508,2022-05-31,-41.30,AUD,International Transaction Fee Value Date: 28/05/2022,,,none,
106509,2022-05-31,-1689.82,AUD,LYF FARRER PARK SINGAPORE SG Card xx0338 SGD 1641.48 Value Date: 26/05/2022,,,none,
106510,2022-05-31,-50.69,AUD,International Transaction Fee Value Date: 26/05/2022,,,none,
106511,2022-06-01,-175.02,AUD,"STONLY.COM 36, RUE CHAPT FR Card xx0338 USD 124.00 Value Date: 30/05/2022",Stonly,451,L1/L2,6701
106512,2022-06-01,-5.25,AUD,International Transaction Fee Value Date: 29/05/2022,,,none,
106513,2022-06-02,-7.73,AUD,TRANSPORTFORNSW TAP SYDNEY AU Card xx0338 Value Date: 01/06/2022,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
106514,2022-06-02,-16.90,AUD,SPRESSO CAFE AND SALAD SYDNEY AU Card xx0338 Value Date: 31/05/2022,,,none,
106515,2022-06-02,-846.86,AUD,ADJUST GMBH BERLIN DE Card xx0338 USD 600.00 Value Date: 30/05/2022,Adjust,364,L1/L2,6701
106516,2022-06-02,-25.41,AUD,International Transaction Fee Value Date: 30/05/2022,,,none,
106517,2022-06-02,-350.00,AUD,Transfer To leauz NetBank INV 0074 date 30/5/2022,,,none,
106518,2022-06-03,-1363.30,AUD,FACEBK J9FPFE3CY2 fb.me/ads IE Card xx0338 SGD 1337.50 Value Date: 01/06/2022,Facebook,390,L1/L2,6100
106519,2022-06-03,-40.90,AUD,International Transaction Fee Value Date: 31/05/2022,,,none,
106520,2022-06-03,-282.50,AUD,eBay O*05-08698-98086 Sydney AU Card xx0338 Value Date: 01/06/2022,,,none,
106521,2022-06-03,16000.00,AUD,Direct Credit 509196 INSURET CLAIM 0921x4373,Insuret,86,L1/L2,
106522,2022-06-03,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-x3bIy89h,,,none,
106523,2022-06-03,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-ed9D6id0,,,none,
106524,2022-06-03,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-Fq6ukWwq,,,none,
106525,2022-06-04,-11.66,AUD,TRANSPORTFORNSW TAP SYDNEY AU Card xx0338 Value Date: 03/06/2022,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
106526,2022-06-04,-215.15,AUD,WWW.DIGITALMATTER.COM SUBIACO AU Card xx0338 Value Date: 02/06/2022,Digital matter,65,L1/L2,5030
106527,2022-06-04,-9.99,AUD,APPLE.COM/BILL SYDNEY AU Card xx0338 Value Date: 02/06/2022,Apple,373,L1/L2,6700
106528,2022-06-04,-24.00,AUD,53.00.60V O.071D.100S.3R.LS 3030 3R852ZZ 7.4.6478.8034 05 Jun TASTE OF THAI MASCOT AU Card xx0338,,,none,
106529,2022-06-06,-9825.89,AUD,Transfer To Insuret Premium Account NetBank FLE030780 for Apr'22,Insuret,86,L1/L2,
106530,2022-06-06,-464.00,AUD,Transfer To Bayside Imports Pty Ltd NetBank INV 3154 DATE 23 MAY 2022,,,none,
106531,2022-06-06,-110.00,AUD,Transfer to other Bank NetBank INV 17911,,,none,
106532,2022-06-06,-100.00,AUD,Transfer To Bayside Imports Pty Ltd NetBank INV 3152 DATE 16 MAY 2022,,,none,
106533,2022-06-06,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-tiil9f2t,,,none,
106534,2022-06-06,102.00,AUD,Transfer from CommBank app Payment for van,,,none,
106535,2022-06-06,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-N5M8A29R,,,none,
106536,2022-06-07,-1349.79,AUD,FACEBK XLSUWETBY2 fb.me/ads IE Card xx0338 SGD 1337.50 Value Date: 04/06/2022,Facebook,390,L1/L2,6100
106537,2022-06-07,-40.49,AUD,International Transaction Fee Value Date: 03/06/2022,,,none,
106538,2022-06-07,-18.79,AUD,TRANSPORTFORNSW TAP SYDNEY AU Card xx0338 Value Date: 06/06/2022,TRANSPORTFORNSW TAP SYDNEY AU,298,L1/L2,6400
106539,2022-06-07,-1349.79,AUD,FACEBK J4FFLEXAY2 fb.me/ads IE Card xx0338 SGD 1337.50 Value Date: 05/06/2022,Facebook,390,L1/L2,6100
106540,2022-06-07,-40.49,AUD,International Transaction Fee Value Date: 05/06/2022,,,none,
106541,2022-06-07,-69.99,AUD,APPLE.COM/BILL SYDNEY AU Card xx0338 Value Date: 04/06/2022,Apple,373,L1/L2,6700
106542,2022-06-07,-285.00,AUD,Transfer To the fleet dr NetBank inv 00001405 date 06/06/2022,The Fleet Dr Pty Ltd,141,L3,5064
106543,2022-06-07,-114.40,AUD,Transfer To Mister Minit Indooroopilly NetBank INV-0094 Date 6 Jun 2022,Mister Minit,590,L1/L2,5062
106544,2022-06-08,-226.00,AUD,eBay O*11-08715-01952 Sydney AU Card xx0338 Value Date: 06/06/2022,,,none,
106545,2022-06-08,250.00,AUD,Direct Credit 158824 Drivemate Drivemate-SGmcu7SM,,,none,
